Standing,9.89229875244876,10.662233760819898,8.942958126079013,0.20456194970679928,421
Standing,9.819799736856783,9.99815894679397,9.569280932740085,0.019708959378393377,871
Standing,9.767420683963962,9.874932797027766,9.615748037291684,0.00481557987051597,1300
Standing,9.789152053182828,9.873400142211258,9.699134919438503,0.002191323442794355,1750
Standing,9.72903519576253,9.914807855230034,9.622179194441056,0.007156122223478093,2179
Standing,9.810762311652686,10.018846279957359,9.489900340196607,0.015658561861138003,2628
Standing,9.658028251538248,9.834937324387049,9.463077221562635,0.015938913123745596,3059
Standing,9.822129619786773,10.054726078222744,9.574958199013734,0.019643996497693644,3507
Standing,9.881890618581345,10.645317478013101,9.50386494194018,0.11255513140711752,3938
Standing,9.487269746466714,9.787613464315898,9.242531758711158,0.03535711759538715,4386
Walking,9.771264193448527,10.736168372910836,9.184118101771498,0.24136797888426703,4817
Walking,9.781782666386533,10.715736504323115,8.992794508062563,0.2995751002788358,5232
Walking,9.770997204891758,12.040602045272657,8.219656732174236,1.9678174222485778,5681
Walking,10.449704591322199,13.609781125932411,8.079034388672715,3.2093002547043454,6111
Walking,9.503362714948123,12.353297573706534,6.6735572780542185,4.33863575549418,6560
Walking,9.186605651283015,12.205605584327786,7.757402834303766,2.13854156468256,6990
Walking,9.838864184223892,13.268167341203652,7.448010381004072,3.1611589133190034,7439
Walking,10.41779821113646,12.081611604808696,9.299986447227832,0.4857510841004882,7869
Walking,10.122023644833526,13.841914977025228,7.7219713941119394,3.9682607542194526,8318
Walking,9.078320929806065,11.565583209587313,7.534634530911092,1.79761586634233,8748
Walking,9.712634026544512,11.906055097348952,8.15351905072414,1.3925638613342786,9197
Walking,10.485361272208014,13.308319930528054,8.22841662311309,3.0169423320604327,9627
Walking,9.389817202163226,12.64708603050163,7.691183659508481,3.1899413506158814,10076
Walking,9.68118605168317,11.15627726244253,8.500995371394852,0.8509265402367381,10505
Standing,9.89178436117361,12.668569414156071,8.769855738850866,1.5396002931251125,10955
Standing,9.763169136889822,11.543929746327896,8.122921806025248,0.702469674422119,11384
