Standing,0,4.137,8.581,9.526192145,738
Standing,0.153,4.137,9.04,9.942825138,940
Standing,0.153,4.137,8.734,9.665450666,1074
Standing,0.153,4.137,8.887,9.803924896,0
Standing,0.153,3.984,8.887,9.740350888,201
Standing,0.153,4.137,8.734,9.665450666,403
Standing,0.153,4.137,8.887,9.803924896,537
Standing,0.153,3.984,8.887,9.740350888,738
Standing,0,4.137,8.581,9.526192145,940
Standing,0.153,3.984,8.581,9.461989,1074
Standing,0.306,4.137,8.887,9.807505898,0
Standing,0.153,4.137,8.581,9.527420625,201
Standing,0.153,3.984,9.04,9.880144928,336
Standing,0,3.984,9.04,9.878959924,537
Standing,0.153,4.137,9.04,9.942825138,738
Standing,0,4.137,8.581,9.526192145,872
Standing,-0.153,4.137,9.04,9.942825138,1074
Standing,-0.153,3.984,8.734,9.60095938,0
Standing,-0.306,4.137,8.887,9.807505898,201
Standing,-0.153,4.137,8.581,9.527420625,336
Standing,-0.306,4.137,8.887,9.807505898,537
Standing,-0.153,4.137,8.427,9.38895649,738
Standing,-0.306,4.137,9.04,9.946356132,872
Standing,-0.306,3.984,8.734,9.604616057,1074
Standing,-0.153,3.83,8.887,9.678381782,0
Standing,-0.153,3.83,8.734,9.538085088,537
Standing,-0.306,3.83,8.887,9.682009218,738
Standing,-0.153,3.83,8.887,9.678381782,872
Standing,-0.153,3.984,9.04,9.880144928,1074
Standing,-0.153,3.83,8.734,9.538085088,0
Standing,-0.153,3.83,9.04,9.819058116,134
Standing,-0.153,3.83,8.887,9.678381782,537
Standing,-0.153,3.83,9.04,9.819058116,671
Standing,-0.153,3.83,8.887,9.678381782,1074
Standing,-0.153,3.984,8.887,9.740350888,0
Standing,-0.306,3.83,8.887,9.682009218,201
Standing,-0.153,3.984,9.04,9.880144928,336
Standing,-0.306,3.83,9.04,9.822633601,537
Standing,-0.153,3.83,8.887,9.678381782,738
Standing,-0.153,3.984,8.887,9.740350888,872
Standing,-0.306,3.83,8.887,9.682009218,1074
Standing,-0.459,3.677,8.427,9.205723135,0
Standing,-0.306,3.984,9.347,10.16524954,134
Standing,-0.153,3.677,9.194,9.903200468,336
Standing,-0.306,3.524,9.194,9.850982431,537
Standing,-0.306,3.677,8.734,9.481388533,738
Standing,-0.459,3.83,9.194,9.970417134,872
Standing,-0.306,3.677,9.04,9.763993223,1074
Standing,-0.306,3.524,8.887,9.565091848,0
Standing,-0.306,3.677,9.04,9.763993223,201
Standing,-0.306,3.524,9.04,9.707410078,940
Standing,-0.459,3.677,9.04,9.769984964,1275
Standing,-0.306,3.677,9.04,9.763993223,0
Standing,-0.306,3.677,9.194,9.906745585,134
Standing,-0.306,3.677,9.04,9.763993223,336
Standing,-0.306,3.677,8.734,9.481388533,537
Standing,-0.459,3.677,9.04,9.769984964,671
Standing,-0.306,3.524,9.194,9.850982431,872
Standing,-0.459,3.677,8.887,9.628591685,1074
Standing,-0.306,3.524,9.194,9.850982431,0
Standing,-0.306,3.677,8.734,9.481388533,201
Standing,-0.306,3.677,9.04,9.763993223,403
Standing,-0.306,3.677,8.887,9.622511901,537
Standing,-0.153,3.677,9.194,9.903200468,738
Standing,-0.153,3.677,9.04,9.760396256,940
Standing,0,3.524,9.5,10.13255047,1074
Standing,-0.153,3.524,9.04,9.703792138,0
Standing,0.306,3.677,8.887,9.622511901,201
Standing,0.306,3.524,9.04,9.707410078,403
Standing,0,3.524,8.887,9.560195545,537
Walking,0.153,3.524,9.347,9.990415176,738
Walking,0.459,2.911,9.807,10.24020774,940
Walking,0,3.064,8.581,9.11162224,1074
Walking,0.766,3.677,8.121,8.947498624,0
Walking,1.072,3.524,8.734,9.478951275,201
Walking,-1.072,2.604,10.726,11.08950286,403
Walking,-1.685,1.685,10.879,11.13692461,537
Walking,-0.766,2.298,7.355,7.743615751,738
Walking,-0.919,3.83,8.887,9.72071117,940
Walking,-0.612,3.83,11.339,11.98400449,1074
Walking,0,1.838,9.04,9.224957358,0
Walking,0.306,1.838,9.347,9.530912199,201
Walking,0.612,2.758,8.887,9.325227987,336
Walking,-0.459,3.371,10.573,11.10687425,537
Walking,-1.685,2.604,11.952,12.34788795,738
Walking,-0.766,1.838,7.202,7.472202158,872
Walking,-1.379,3.677,8.581,9.436924393,1074
Walking,-0.459,4.29,11.186,11.98921927,0
Walking,-1.072,2.604,10.879,11.23755483,134
Walking,0.306,1.992,8.121,8.367337949,336
Walking,0,2.758,9.04,9.451357337,537
Walking,0,3.984,9.653,10.44282807,738
Walking,-0.919,2.911,11.032,11.44654963,872
Walking,-1.072,2.604,7.355,7.875660218,1074
Walking,0.306,4.29,7.968,9.054653796,0
Walking,-1.225,5.363,10.726,12.0544375,134
Walking,0.306,2.604,7.355,7.808359254,336
Walking,0.612,2.758,7.202,7.736272652,537
Walking,0.612,3.217,9.194,9.759778328,671
Walking,-0.153,4.29,9.653,10.5644645,872
Walking,-0.459,2.758,7.814,8.299146898,1074
Walking,-0.612,3.984,7.202,8.25321759,0
Walking,-0.153,4.903,11.186,12.21431158,201
Walking,0.306,2.451,10.726,11.00673019,403
Walking,0.612,2.298,7.814,8.167860398,604
Walking,-0.306,3.371,8.887,9.509786685,738
Walking,-0.153,4.137,9.5,10.36282664,940
Walking,-0.766,3.371,8.581,9.25116042,1141
Walking,0,3.984,7.355,8.364704237,0
Walking,0.459,5.056,9.04,10.36799955,201
Walking,-0.612,4.29,10.726,11.56830645,403
Walking,-0.306,3.371,7.202,7.957768552,604
Walking,-0.306,4.29,7.814,8.919435826,738
Walking,-1.379,5.056,10.419,11.66277583,940
Walking,-1.072,3.83,9.194,10.01737116,1141
Walking,-1.225,3.677,8.581,9.41565323,0
Walking,-0.153,4.29,7.968,9.050775349,201
Walking,-0.153,4.29,10.573,11.41121534,403
Walking,-0.153,2.604,8.734,9.115206126,604
Walking,-0.153,2.604,7.968,8.384106596,738
Walking,0.766,3.371,8.274,8.967132742,940
Walking,0,4.29,10.573,11.41018968,1141
Walking,-1.838,3.217,10.879,11.49260507,0
Walking,-0.612,2.604,8.121,8.55020484,201
Walking,-0.306,3.677,8.274,9.059417411,403
Walking,-0.459,4.29,11.032,11.84566561,537
Walking,0.153,1.838,10.266,10.43035973,738
Walking,-0.612,3.371,8.734,9.381948109,940
Walking,-0.153,3.371,8.274,8.935666196,1074
Walking,-1.225,4.443,9.5,10.55892396,0
Walking,-1.685,2.911,9.807,10.36775782,201
Walking,-1.379,3.217,8.581,9.267378283,336
Walking,0.153,3.371,7.814,8.511500937,537
Walking,-0.459,4.137,10.113,10.93609715,738
Walking,-0.306,2.451,10.726,11.00673019,872
Walking,-0.612,3.371,8.581,9.23968343,1074
Walking,0.919,3.984,6.895,8.01609899,0
Walking,0.459,4.443,9.347,10.35940814,134
Walking,-0.459,4.443,9.653,10.63632138,336
Walking,-0.766,3.524,7.355,8.191541766,537
Walking,-0.612,3.217,9.347,9.904041706,738
Walking,-1.225,4.443,9.04,10.14704248,872
Walking,-0.459,4.903,9.807,10.97393937,1074
Walking,-0.153,2.911,8.734,9.207610457,0
Walking,-0.612,2.911,8.734,9.226658419,201
Walking,-1.225,3.524,9.5,10.20633123,336
Walking,-1.225,3.524,9.96,10.63582607,537
Walking,0.153,3.524,8.581,9.277691194,738
Walking,0,3.984,9.347,10.16064283,872
Walking,-0.612,4.443,9.194,10.22958611,1074
Walking,0.306,3.984,8.274,9.188305878,0
Walking,-0.153,3.83,9.194,9.961021369,134
Walking,0,3.984,8.887,9.739148875,336
Walking,-0.306,3.984,8.734,9.604616057,537
Standing,-0.306,3.83,9.04,9.822633601,671
Standing,-0.459,3.83,8.734,9.547897059,872
Standing,-0.459,3.984,8.734,9.610707558,1074
Standing,-0.459,4.137,8.427,9.398924551,0
Standing,-0.459,3.984,9.04,9.889617531,201
Standing,0,3.984,9.194,10.02007453,336
Standing,-0.306,3.984,8.734,9.604616057,537
Standing,-0.459,4.29,8.121,9.195946373,738
Standing,-0.153,4.137,8.887,9.803924896,940
Standing,0.153,4.137,8.734,9.665450666,1074
Standing,-0.153,4.137,8.581,9.527420625,0
Standing,-0.612,4.137,9.04,9.960467207,134
Standing,-0.459,3.83,8.734,9.547897059,336
Standing,-0.612,4.137,9.347,10.23990823,537
Standing,0,3.83,9.194,9.959846371,671
Standing,-0.459,3.984,9.194,10.0305822,872
Standing,-0.459,3.83,8.734,9.547897059,1074
Standing,-0.766,3.677,9.04,9.789212529,0
Standing,-0.766,3.677,8.734,9.507357509,201
Standing,-0.612,3.83,9.04,9.836922158,403
Standing,-0.459,3.83,9.04,9.828589594,537
Standing,-0.459,3.984,9.04,9.889617531,738
Standing,-0.459,3.677,9.04,9.769984964,940
Standing,-0.612,3.677,9.347,10.06286658,1074
Standing,-0.612,3.677,8.887,9.637097175,0
Standing,-0.459,3.677,8.887,9.628591685,201
Standing,-0.459,3.677,9.04,9.769984964,336
Standing,-0.612,3.677,8.887,9.637097175,537
Standing,-0.612,3.371,9.347,9.955129281,738
Standing,-0.766,3.524,9.194,9.875979604,940
Standing,-0.612,3.677,9.04,9.778367468,1074
Standing,-0.766,3.677,9.04,9.789212529,0
Standing,-0.766,3.83,8.887,9.707441515,201
Standing,-0.459,3.83,8.887,9.688051663,336
Standing,-0.459,3.83,9.04,9.828589594,537
Standing,-0.459,3.83,8.887,9.688051663,738
Standing,-0.612,3.83,9.194,9.978631267,872
Standing,-0.459,3.677,9.04,9.769984964,1074
Standing,-0.612,3.677,9.04,9.778367468,0
Standing,-0.612,3.83,9.04,9.836922158,537
Standing,-0.612,3.677,8.887,9.637097175,671
