Standing,-0.766,5.516,7.968,9.721215429,10.56545711,33957
Standing,-0.766,5.363,7.968,9.6352243,10.0056546,38319
Standing,-0.919,5.516,8.121,9.860094241,9.979859028,38520
Standing,-0.766,5.363,7.968,9.6352243,9.962533641,38655
Standing,-0.459,4.903,8.581,9.893617102,9.893617102,39192
Standing,-0.153,4.903,8.427,9.750751173,9.884644714,39393
Standing,-0.306,4.903,8.427,9.754351305,9.875672327,39594
Standing,-0.153,4.75,8.427,9.674721442,9.869690735,39728
Standing,-0.306,4.903,8.427,9.754351305,9.860673709,39930
Walking,-0.459,4.903,8.427,9.760349356,9.84571973,40265
Walking,-0.306,4.903,8.427,9.754351305,9.836702703,40467
Walking,-0.306,4.75,8.581,9.812731698,9.812731698,41004
Walking,-0.306,4.903,8.427,9.754351305,9.812731698,41205
Walking,-0.459,4.903,8.427,9.760349356,9.812731698,41339
Walking,-0.306,4.75,8.427,9.67835025,9.812731698,41540
Walking,-0.306,4.903,8.427,9.754351305,9.812731698,41742
Walking,-0.459,4.903,8.427,9.760349356,9.812731698,41876
Standing,-0.459,4.903,8.274,9.62855999,9.812731698,42077
Standing,-0.459,4.903,8.427,9.760349356,9.812731698,42279
Standing,-0.306,4.903,8.427,9.754351305,9.812731698,42480
Standing,-0.459,4.903,8.427,9.760349356,9.812731698,42614
Standing,-0.306,5.209,7.968,9.524512539,9.812731698,43017
Standing,-0.306,4.75,8.581,9.812731698,9.812731698,43151
Standing,-0.306,4.75,8.427,9.67835025,9.854387415,43352
Standing,-0.459,4.903,8.427,9.760349356,9.924020851,43688
Standing,-0.459,4.75,8.427,9.684394979,10.1604844,44829
Standing,-0.153,4.597,8.581,9.735983922,10.18825487,44963
Standing,0,4.443,8.427,9.526519702,10.22991059,45164
Standing,0,4.443,8.734,9.799133138,10.27177355,45366
Standing,-0.306,4.443,8.581,9.667856691,10.29954403,45500
Standing,0.459,4.597,8.427,9.610276889,10.34119974,45701
Standing,-0.459,4.29,8.734,9.741537089,10.38285546,45902
